"","individual","environment","y"
"28",160,-1.11407836761322,2.44948974278318
"2507",161,-1.11407836761322,2.64575131106459
"2508",161,-1.11407836761322,3.87298334620742
"2509",161,0.897259803315826,4.47213595499958
"216",162,-1.11407836761322,3.16227766016838
"217",162,0.897259803315826,4.47213595499958
"218",162,0.897259803315826,3.16227766016838
"913",162,-1.11407836761322,4.47213595499958
"914",162,0.897259803315826,4.47213595499958
"915",162,0.897259803315826,3.87298334620742
"1466",162,0.897259803315826,3.46410161513775
"1467",162,-1.11407836761322,6.32455532033676
"624",163,0.897259803315826,4.58257569495584
"1302",163,0.897259803315826,3.46410161513775
"1760",163,-1.11407836761322,3.87298334620742
"1761",163,-1.11407836761322,3.87298334620742
"1762",163,0.897259803315826,4.69041575982343
"2351",163,-1.11407836761322,3.87298334620742
"2568",163,0.897259803315826,4.47213595499958
"2569",163,-1.11407836761322,3.87298334620742
"377",164,0.897259803315826,4.47213595499958
"378",164,-1.11407836761322,0
"1057",164,-1.11407836761322,4.24264068711928
"1058",164,0.897259803315826,3.87298334620742
"1059",164,-1.11407836761322,3.46410161513775
"2443",164,0.897259803315826,2.23606797749979
"2444",164,-1.11407836761322,0
"2445",164,0.897259803315826,2.44948974278318
"2450",165,0.897259803315826,2
"2451",165,-1.11407836761322,2
"2452",165,0.897259803315826,2.82842712474619
"2449",166,-1.11407836761322,2.23606797749979
"2522",167,-1.11407836761322,2
"2523",167,-1.11407836761322,1
"2524",167,0.897259803315826,2.23606797749979
"2525",167,0.897259803315826,2.64575131106459
"572",168,0.897259803315826,2.64575131106459
"573",168,0.897259803315826,1.73205080756888
"574",168,-1.11407836761322,1
"575",168,-1.11407836761322,1.73205080756888
"1734",168,0.897259803315826,2
"1735",168,0.897259803315826,2.82842712474619
"1736",168,-1.11407836761322,3.16227766016838
"2545",168,0.897259803315826,3.16227766016838
"2546",168,-1.11407836761322,3.87298334620742
"2547",168,0.897259803315826,1.4142135623731
"2516",169,0.897259803315826,2.64575131106459
"2517",169,0.897259803315826,2
"2518",169,-1.11407836761322,1
"1504",170,0.897259803315826,3.60555127546399
"1505",170,0.897259803315826,2.64575131106459
"1506",170,-1.11407836761322,2.82842712474619
"108",171,0.897259803315826,4.12310562561766
"675",172,-1.11407836761322,2.23606797749979
"676",172,0.897259803315826,3.16227766016838
"677",172,-1.11407836761322,2.44948974278318
"2603",172,-1.11407836761322,1.4142135623731
"2604",172,0.897259803315826,2.64575131106459
"2605",172,0.897259803315826,4.47213595499958
"2606",172,-1.11407836761322,3.46410161513775
"544",173,0.897259803315826,2.82842712474619
"545",173,-1.11407836761322,2.44948974278318
"546",173,-1.11407836761322,1.4142135623731
"547",173,0.897259803315826,3.16227766016838
"607",174,-1.11407836761322,2.82842712474619
"608",174,0.897259803315826,2.82842712474619
"609",174,-1.11407836761322,3.74165738677394
"1252",174,0.897259803315826,3.16227766016838
"1253",174,0.897259803315826,3.16227766016838
"1254",174,-1.11407836761322,3.87298334620742
"1753",174,-1.11407836761322,3.16227766016838
"1754",174,0.897259803315826,4.12310562561766
"2325",174,0.897259803315826,3.87298334620742
"2558",174,0.897259803315826,2.64575131106459
"2559",174,0.897259803315826,2.82842712474619
"2560",174,-1.11407836761322,2.82842712474619
"415",175,0.897259803315826,1.73205080756888
"416",175,-1.11407836761322,0
"417",175,-1.11407836761322,0
"2458",175,0.897259803315826,3.87298334620742
"2459",175,0.897259803315826,3.87298334620742
"11",176,-1.11407836761322,1.4142135623731
"12",176,-1.11407836761322,2.82842712474619
"13",176,0.897259803315826,1.4142135623731
"14",176,0.897259803315826,3.74165738677394
"1349",176,0.897259803315826,3.87298334620742
"1350",176,-1.11407836761322,2.82842712474619
"1351",176,0.897259803315826,4.24264068711928
"452",177,0.897259803315826,2.82842712474619
"453",177,-1.11407836761322,3.16227766016838
"1105",177,-1.11407836761322,3.16227766016838
"1106",177,-1.11407836761322,4.47213595499958
"1107",177,0.897259803315826,4.47213595499958
"2464",177,-1.11407836761322,2.82842712474619
"2465",177,0.897259803315826,3.87298334620742
"2466",177,-1.11407836761322,2.64575131106459
"2467",177,0.897259803315826,3.60555127546399
"892",178,-1.11407836761322,4.47213595499958
"48",179,-1.11407836761322,3.87298334620742
"49",179,0.897259803315826,3.87298334620742
"50",179,0.897259803315826,3.87298334620742
"647",180,0.897259803315826,1.73205080756888
"648",180,-1.11407836761322,3
"649",180,-1.11407836761322,0
"604",181,-1.11407836761322,4.47213595499958
"605",181,0.897259803315826,2.23606797749979
"606",181,0.897259803315826,3.87298334620742
"1268",181,0.897259803315826,5.47722557505166
"1269",181,0.897259803315826,2.64575131106459
"1826",182,0.897259803315826,2.44948974278318
"1827",182,0.897259803315826,2.82842712474619
"1270",183,-1.11407836761322,3.46410161513775
"1271",183,0.897259803315826,2.82842712474619
"1272",183,-1.11407836761322,1
"1273",183,0.897259803315826,5.47722557505166
"1755",183,-1.11407836761322,3.3166247903554
"1756",183,0.897259803315826,2.82842712474619
"1757",183,-1.11407836761322,3
"1758",183,0.897259803315826,2.23606797749979
"1279",184,0.897259803315826,3.16227766016838
"1280",184,0.897259803315826,3.87298334620742
"840",185,0.897259803315826,3.87298334620742
"841",185,-1.11407836761322,4.47213595499958
"842",185,0.897259803315826,3.16227766016838
"843",185,-1.11407836761322,1.73205080756888
"142",186,0.897259803315826,1.73205080756888
"143",186,0.897259803315826,2.64575131106459
"144",186,-1.11407836761322,4.47213595499958
"853",186,0.897259803315826,3.16227766016838
"854",186,0.897259803315826,3.46410161513775
"855",186,0.897259803315826,3.87298334620742
"1644",186,-1.11407836761322,0
"1645",186,0.897259803315826,1.73205080756888
"1646",186,0.897259803315826,1.4142135623731
"263",187,-1.11407836761322,1
"264",187,0.897259803315826,3.46410161513775
"265",187,0.897259803315826,3.74165738677394
"266",187,-1.11407836761322,3
"962",187,-1.11407836761322,2.82842712474619
"963",187,0.897259803315826,4.47213595499958
"964",187,-1.11407836761322,3.16227766016838
"1561",188,0.897259803315826,1
"321",189,0.897259803315826,4.58257569495584
"322",189,-1.11407836761322,5.47722557505166
"122",190,0.897259803315826,1
"123",190,-1.11407836761322,0
"124",190,-1.11407836761322,0
"125",190,0.897259803315826,1.4142135623731
"1380",191,0.897259803315826,4.47213595499958
"1381",191,0.897259803315826,3.87298334620742
"241",192,0.897259803315826,2.64575131106459
"242",192,-1.11407836761322,1
"243",192,0.897259803315826,3.87298334620742
"244",192,-1.11407836761322,1.4142135623731
"935",192,0.897259803315826,5
"936",192,-1.11407836761322,5
"937",192,-1.11407836761322,5
"938",192,0.897259803315826,5
"681",193,-1.11407836761322,2.82842712474619
"682",193,-1.11407836761322,4.47213595499958
"683",193,0.897259803315826,2.82842712474619
"684",193,0.897259803315826,2
"2614",194,-1.11407836761322,0
"2615",194,-1.11407836761322,2.64575131106459
"2616",194,0.897259803315826,3.60555127546399
"2501",195,-1.11407836761322,1.4142135623731
"2502",195,0.897259803315826,3.3166247903554
"2596",196,0.897259803315826,1
"2597",196,-1.11407836761322,0
"2598",196,-1.11407836761322,0
"2599",196,0.897259803315826,2.23606797749979
"83",197,-1.11407836761322,1.4142135623731
"84",197,0.897259803315826,3.16227766016838
"85",197,-1.11407836761322,3.16227766016838
"1473",197,0.897259803315826,4.24264068711928
"1474",197,-1.11407836761322,2.23606797749979
"1475",197,-1.11407836761322,0
"1476",197,0.897259803315826,3.87298334620742
"1600",198,0.897259803315826,2.44948974278318
"1601",198,0.897259803315826,0
"1602",198,-1.11407836761322,3.16227766016838
"79",199,-1.11407836761322,3.16227766016838
"80",199,0.897259803315826,2.23606797749979
"81",199,-1.11407836761322,3.16227766016838
"82",199,0.897259803315826,3.87298334620742
"1529",199,0.897259803315826,2.82842712474619
"1530",199,0.897259803315826,3.87298334620742
"1531",199,-1.11407836761322,3.16227766016838
"1399",200,-1.11407836761322,2
"1400",200,0.897259803315826,3.87298334620742
"1401",200,0.897259803315826,2.44948974278318
"1402",200,-1.11407836761322,2.64575131106459
"548",201,0.897259803315826,2.64575131106459
"549",201,-1.11407836761322,1
"550",201,0.897259803315826,2.82842712474619
"551",201,-1.11407836761322,4.47213595499958
"1215",201,-1.11407836761322,4.47213595499958
"1216",201,0.897259803315826,3.87298334620742
"2288",202,0.897259803315826,3.87298334620742
"2289",202,-1.11407836761322,1
"2290",202,-1.11407836761322,2.64575131106459
"2456",203,-1.11407836761322,2
"2457",203,-1.11407836761322,0
"205",204,-1.11407836761322,3.16227766016838
"206",204,0.897259803315826,3.16227766016838
"207",204,-1.11407836761322,3.87298334620742
"208",204,0.897259803315826,1.4142135623731
"908",204,-1.11407836761322,1.73205080756888
"909",204,0.897259803315826,3.60555127546399
"910",204,0.897259803315826,3.16227766016838
"1460",204,0.897259803315826,3.46410161513775
"1461",204,0.897259803315826,4.47213595499958
"1916",204,0.897259803315826,3.16227766016838
"1917",204,0.897259803315826,2.82842712474619
"1993",204,0.897259803315826,3.16227766016838
"1994",204,-1.11407836761322,2.23606797749979
"1995",204,-1.11407836761322,1.73205080756888
"1996",204,0.897259803315826,2
"232",205,0.897259803315826,3.16227766016838
"233",205,0.897259803315826,3.16227766016838
"234",205,-1.11407836761322,1.4142135623731
"235",205,-1.11407836761322,1
"2018",205,-1.11407836761322,3.46410161513775
"2019",205,0.897259803315826,0
"2020",205,-1.11407836761322,1
"2021",205,0.897259803315826,2
"379",206,0.897259803315826,1.73205080756888
"380",206,-1.11407836761322,0
"381",206,-1.11407836761322,2
"382",206,0.897259803315826,4
"1055",206,0.897259803315826,2.82842712474619
"1056",206,0.897259803315826,3.16227766016838
"1585",206,0.897259803315826,5.47722557505166
"1586",206,0.897259803315826,4.24264068711928
"613",207,-1.11407836761322,2.64575131106459
"614",207,0.897259803315826,2.44948974278318
"615",207,0.897259803315826,3.87298334620742
"616",207,-1.11407836761322,2.82842712474619
"1276",207,-1.11407836761322,5.91607978309962
"1277",207,0.897259803315826,5.47722557505166
"1278",207,-1.11407836761322,4.47213595499958
"1763",207,0.897259803315826,3.87298334620742
"1764",207,-1.11407836761322,3.87298334620742
"1765",207,0.897259803315826,3.60555127546399
"1766",207,-1.11407836761322,3.74165738677394
"670",208,0.897259803315826,4.58257569495584
"671",208,-1.11407836761322,2.23606797749979
"672",208,0.897259803315826,4.47213595499958
"639",209,0.897259803315826,4.47213595499958
"640",209,-1.11407836761322,3.87298334620742
"641",209,0.897259803315826,6.70820393249937
"664",210,0.897259803315826,4.12310562561766
"665",210,-1.11407836761322,4.47213595499958
"70",211,0.897259803315826,2
"71",211,-1.11407836761322,2.23606797749979
"72",211,-1.11407836761322,2.64575131106459
"73",211,0.897259803315826,3.16227766016838
"562",212,-1.11407836761322,4
"563",212,-1.11407836761322,4.69041575982343
"1223",212,0.897259803315826,4.12310562561766
"1224",212,-1.11407836761322,3.87298334620742
"1732",212,-1.11407836761322,2.23606797749979
"1733",212,-1.11407836761322,0
"2273",212,-1.11407836761322,3.16227766016838
"2274",212,0.897259803315826,2.64575131106459
"2275",212,0.897259803315826,4.47213595499958
"2276",212,-1.11407836761322,1
"2536",212,0.897259803315826,3.46410161513775
"2537",212,0.897259803315826,3.46410161513775
"323",213,-1.11407836761322,4.47213595499958
"324",213,0.897259803315826,4.47213595499958
"2326",213,0.897259803315826,3.16227766016838
"2327",213,-1.11407836761322,1
"2328",213,-1.11407836761322,5
"2263",214,0.897259803315826,1
"2264",214,-1.11407836761322,1
"2265",214,-1.11407836761322,1
"1075",215,0.897259803315826,3.46410161513775
"1076",215,0.897259803315826,3.87298334620742
"1077",215,-1.11407836761322,3.87298334620742
"610",216,-1.11407836761322,0
"611",216,0.897259803315826,3.87298334620742
"612",216,0.897259803315826,3.87298334620742
"408",217,-1.11407836761322,3.16227766016838
"409",217,0.897259803315826,3.87298334620742
"410",217,-1.11407836761322,5
"2454",217,-1.11407836761322,4.24264068711928
"2455",217,0.897259803315826,0
"196",218,-1.11407836761322,2.44948974278318
"197",218,0.897259803315826,2.23606797749979
"1880",218,-1.11407836761322,0
"1881",218,0.897259803315826,1
"1882",218,-1.11407836761322,0
"1883",218,0.897259803315826,2.23606797749979
"1070",219,0.897259803315826,3.87298334620742
"1071",219,0.897259803315826,3.3166247903554
"2589",220,-1.11407836761322,2.64575131106459
"2590",220,0.897259803315826,2.64575131106459
"159",221,-1.11407836761322,1.4142135623731
"160",221,0.897259803315826,3.74165738677394
"1709",221,0.897259803315826,3.16227766016838
"1710",221,0.897259803315826,4.24264068711928
"1711",221,-1.11407836761322,0
"1712",221,-1.11407836761322,0
"1656",222,-1.11407836761322,1
"2600",223,0.897259803315826,3.87298334620742
"633",224,0.897259803315826,2.23606797749979
"634",224,0.897259803315826,1.4142135623731
"635",224,-1.11407836761322,2.23606797749979
"1310",224,-1.11407836761322,3.87298334620742
"1311",224,0.897259803315826,2.23606797749979
"1312",224,-1.11407836761322,2.23606797749979
"1313",224,0.897259803315826,1.73205080756888
"1796",224,0.897259803315826,1.73205080756888
"1797",224,-1.11407836761322,1.73205080756888
"1798",224,0.897259803315826,2.82842712474619
"2355",224,-1.11407836761322,3.16227766016838
"2356",224,0.897259803315826,3.60555127546399
"2357",224,0.897259803315826,3.87298334620742
"2582",224,-1.11407836761322,0
"2583",224,-1.11407836761322,1
"2051",225,-1.11407836761322,4.47213595499958
"2052",225,0.897259803315826,3.87298334620742
"2416",226,-1.11407836761322,4.12310562561766
"2417",226,-1.11407836761322,2.44948974278318
"2418",226,0.897259803315826,3.87298334620742
"317",227,-1.11407836761322,4.47213595499958
"318",227,0.897259803315826,4.12310562561766
"319",227,-1.11407836761322,5
"320",227,0.897259803315826,4.47213595499958
"619",228,0.897259803315826,1
"620",228,0.897259803315826,0
"329",229,0.897259803315826,4.35889894354067
"330",229,-1.11407836761322,4.47213595499958
"331",229,0.897259803315826,4.47213595499958
"596",230,0.897259803315826,1.4142135623731
"597",230,0.897259803315826,1.73205080756888
"598",230,-1.11407836761322,0
"599",230,-1.11407836761322,3.16227766016838
"1730",231,0.897259803315826,4.47213595499958
"1731",231,0.897259803315826,4
"2297",231,0.897259803315826,3.87298334620742
"2298",231,0.897259803315826,3.46410161513775
"2299",231,-1.11407836761322,4.12310562561766
"2300",231,-1.11407836761322,4.47213595499958
"138",232,0.897259803315826,3.16227766016838
"849",232,0.897259803315826,3.16227766016838
"111",233,0.897259803315826,1.73205080756888
"112",233,0.897259803315826,3.87298334620742
"113",233,-1.11407836761322,1
"114",233,-1.11407836761322,1
"847",233,0.897259803315826,5
"464",234,0.897259803315826,3.16227766016838
"465",234,-1.11407836761322,3.16227766016838
"466",234,-1.11407836761322,0
"467",234,0.897259803315826,4
"1132",234,0.897259803315826,3.87298334620742
"1133",234,0.897259803315826,5
"1134",234,-1.11407836761322,2.82842712474619
"490",235,-1.11407836761322,2.64575131106459
"1148",235,0.897259803315826,4.47213595499958
"1149",235,-1.11407836761322,2.23606797749979
"1150",235,-1.11407836761322,1.73205080756888
"454",236,-1.11407836761322,4.47213595499958
"455",236,-1.11407836761322,3.87298334620742
"456",236,0.897259803315826,5
"457",236,0.897259803315826,3.87298334620742
"1117",236,0.897259803315826,3.87298334620742
"1118",236,-1.11407836761322,5
"1119",236,0.897259803315826,4.24264068711928
"1120",236,-1.11407836761322,3.87298334620742
"2475",236,0.897259803315826,2.64575131106459
"2476",236,0.897259803315826,0
"2504",237,0.897259803315826,1
"2505",237,-1.11407836761322,0
"2506",237,0.897259803315826,0
"508",238,-1.11407836761322,2.82842712474619
"509",238,-1.11407836761322,3.60555127546399
"2497",238,-1.11407836761322,2.64575131106459
"2498",238,0.897259803315826,5.09901951359278
"2499",238,0.897259803315826,4.47213595499958
"2500",238,-1.11407836761322,2.64575131106459
"2344",239,0.897259803315826,3.60555127546399
"2345",239,0.897259803315826,4.24264068711928
"628",240,0.897259803315826,2.23606797749979
"629",240,0.897259803315826,2.23606797749979
"630",240,-1.11407836761322,1.4142135623731
"1295",240,0.897259803315826,4.47213595499958
"1296",240,0.897259803315826,4.12310562561766
"1297",240,-1.11407836761322,1.73205080756888
"1298",240,-1.11407836761322,3.16227766016838
"2561",240,0.897259803315826,3.87298334620742
"2562",240,-1.11407836761322,0
"2563",240,0.897259803315826,1.73205080756888
"341",241,0.897259803315826,4.47213595499958
"342",241,0.897259803315826,4.24264068711928
"343",241,-1.11407836761322,2.64575131106459
"344",241,-1.11407836761322,5
"2369",241,-1.11407836761322,2.23606797749979
"2370",241,0.897259803315826,4.47213595499958
"625",242,-1.11407836761322,2.44948974278318
"626",242,0.897259803315826,2
"627",242,0.897259803315826,3.46410161513775
"2570",242,0.897259803315826,0
"2571",242,-1.11407836761322,0
"2572",242,0.897259803315826,3.46410161513775
"2573",242,-1.11407836761322,0
"1614",243,-1.11407836761322,2.64575131106459
"1615",243,-1.11407836761322,3.46410161513775
"1616",243,0.897259803315826,3.87298334620742
"101",244,0.897259803315826,3.16227766016838
"102",244,-1.11407836761322,2.23606797749979
"103",244,0.897259803315826,3.87298334620742
"104",244,-1.11407836761322,1
"1518",244,0.897259803315826,4.47213595499958
"1519",244,-1.11407836761322,4.47213595499958
"1520",244,-1.11407836761322,1
"1521",244,0.897259803315826,2.64575131106459
"689",245,0.897259803315826,4.12310562561766
"690",245,-1.11407836761322,3.87298334620742
"691",245,0.897259803315826,5.91607978309962
"653",246,-1.11407836761322,1.4142135623731
"654",246,-1.11407836761322,0
"817",247,-1.11407836761322,4.47213595499958
"1362",247,-1.11407836761322,3.87298334620742
"1846",247,0.897259803315826,3.16227766016838
"1847",247,-1.11407836761322,5.29150262212918
"1848",247,-1.11407836761322,3.16227766016838
"1849",247,0.897259803315826,4.47213595499958
"475",248,-1.11407836761322,2
"476",248,-1.11407836761322,4
"477",248,0.897259803315826,4.47213595499958
"1135",248,0.897259803315826,3.46410161513775
"1136",248,0.897259803315826,5.47722557505166
"1634",248,-1.11407836761322,4.89897948556636
"1635",248,0.897259803315826,2.23606797749979
"2488",248,-1.11407836761322,7.07106781186548
"2489",248,0.897259803315826,2.44948974278318
"2490",248,-1.11407836761322,2
"494",249,-1.11407836761322,1
"2494",249,0.897259803315826,3.46410161513775
"2495",249,-1.11407836761322,0
"2133",250,0.897259803315826,2.23606797749979
"2439",251,0.897259803315826,3.16227766016838
"2576",252,0.897259803315826,1.4142135623731
"2577",252,0.897259803315826,2.64575131106459
"534",253,0.897259803315826,3.16227766016838
"535",253,-1.11407836761322,1.4142135623731
"536",253,-1.11407836761322,3.16227766016838
"2528",253,-1.11407836761322,2.82842712474619
"2529",253,0.897259803315826,2.64575131106459
"560",254,-1.11407836761322,2.23606797749979
"561",254,-1.11407836761322,1
"2532",254,-1.11407836761322,2.44948974278318
"2533",254,0.897259803315826,4.79583152331272
"2534",254,0.897259803315826,3.16227766016838
"2535",254,-1.11407836761322,2.44948974278318
"325",255,-1.11407836761322,1
"326",255,0.897259803315826,2.23606797749979
"327",255,0.897259803315826,2.23606797749979
"328",255,-1.11407836761322,1.4142135623731
"2340",255,-1.11407836761322,0
"2341",255,0.897259803315826,2.82842712474619
"2342",255,0.897259803315826,2
"1168",256,0.897259803315826,2.64575131106459
"1169",256,-1.11407836761322,4.47213595499958
"2214",256,0.897259803315826,2.82842712474619
"2215",256,-1.11407836761322,0
"2216",256,-1.11407836761322,0
"2217",256,0.897259803315826,2
"486",257,-1.11407836761322,4.47213595499958
"487",257,0.897259803315826,2.82842712474619
"488",257,-1.11407836761322,4.47213595499958
"489",257,0.897259803315826,1.4142135623731
"444",258,0.897259803315826,1.4142135623731
"445",258,0.897259803315826,2.64575131106459
"446",258,-1.11407836761322,3.87298334620742
"447",258,-1.11407836761322,2.23606797749979
"1102",258,0.897259803315826,3.16227766016838
"1103",258,-1.11407836761322,0
"1104",258,0.897259803315826,3.60555127546399
"2468",258,0.897259803315826,4
"2469",258,-1.11407836761322,3.60555127546399
"2470",258,0.897259803315826,2.44948974278318
"2607",259,0.897259803315826,1
"2608",259,0.897259803315826,2
"2609",259,-1.11407836761322,0
"1240",260,-1.11407836761322,2.82842712474619
"1241",260,-1.11407836761322,1.4142135623731
"1242",260,0.897259803315826,3.87298334620742
"1243",260,0.897259803315826,2
"1739",260,0.897259803315826,3.87298334620742
"1740",260,0.897259803315826,3.87298334620742
"1741",260,-1.11407836761322,1.4142135623731
"2548",260,-1.11407836761322,0
"2549",260,-1.11407836761322,2.82842712474619
"2496",261,0.897259803315826,2.64575131106459
"21",262,-1.11407836761322,2.82842712474619
"22",262,0.897259803315826,2.64575131106459
"23",262,0.897259803315826,2.23606797749979
"813",262,-1.11407836761322,3.87298334620742
"1352",262,0.897259803315826,4
"1353",262,0.897259803315826,4.47213595499958
"1354",262,-1.11407836761322,3.87298334620742
"1363",262,0.897259803315826,3.74165738677394
"1544",263,-1.11407836761322,3.16227766016838
"1545",263,-1.11407836761322,1
"1546",263,0.897259803315826,4.47213595499958
"295",264,0.897259803315826,2.82842712474619
"296",264,0.897259803315826,2.44948974278318
"297",264,-1.11407836761322,4.47213595499958
"1003",264,0.897259803315826,3.46410161513775
"1004",264,0.897259803315826,3.16227766016838
"1005",264,-1.11407836761322,4.47213595499958
"2218",264,-1.11407836761322,1.73205080756888
"2219",264,0.897259803315826,2
"2482",265,0.897259803315826,3.46410161513775
"2483",265,0.897259803315826,2.23606797749979
"2484",265,-1.11407836761322,0
"2485",265,-1.11407836761322,0
"2471",266,-1.11407836761322,0
"2472",266,0.897259803315826,2.23606797749979
"2473",266,0.897259803315826,3.16227766016838
"145",267,-1.11407836761322,0
"146",267,0.897259803315826,3.16227766016838
"147",267,0.897259803315826,3.87298334620742
"388",268,0.897259803315826,3.87298334620742
"389",268,-1.11407836761322,1
"390",268,0.897259803315826,3.87298334620742
"2211",269,0.897259803315826,2.82842712474619
"2212",269,-1.11407836761322,2.82842712474619
"2213",269,0.897259803315826,3.3166247903554
"40",270,-1.11407836761322,4.47213595499958
"41",270,-1.11407836761322,2.23606797749979
"42",270,0.897259803315826,2.82842712474619
"2477",271,-1.11407836761322,3.16227766016838
"2478",271,0.897259803315826,3.87298334620742
"2479",271,0.897259803315826,4.12310562561766
"2480",271,-1.11407836761322,1
"2446",272,0.897259803315826,3.3166247903554
"2447",272,-1.11407836761322,2
"2448",272,0.897259803315826,2.23606797749979
"165",273,-1.11407836761322,0
"166",273,0.897259803315826,3.16227766016838
"167",273,0.897259803315826,3.46410161513775
"1776",273,0.897259803315826,3.87298334620742
"1777",273,0.897259803315826,3.16227766016838
"2503",274,0.897259803315826,5
"1939",275,0.897259803315826,1.73205080756888
"1940",275,0.897259803315826,0
"1941",275,-1.11407836761322,3.60555127546399
"2186",276,0.897259803315826,3.16227766016838
"2187",276,0.897259803315826,3.87298334620742
"2188",276,-1.11407836761322,3.74165738677394
"2189",276,-1.11407836761322,1.73205080756888
"2386",277,-1.11407836761322,2.44948974278318
"2387",277,0.897259803315826,2.23606797749979
"2388",277,-1.11407836761322,0
"862",278,0.897259803315826,3.16227766016838
"863",278,0.897259803315826,4.47213595499958
"864",278,-1.11407836761322,0
"865",278,-1.11407836761322,1.73205080756888
"189",279,0.897259803315826,3.46410161513775
"190",279,-1.11407836761322,3.87298334620742
"191",279,-1.11407836761322,2.64575131106459
"897",279,-1.11407836761322,4.47213595499958
"898",279,-1.11407836761322,3.16227766016838
"192",280,0.897259803315826,4.12310562561766
"193",280,0.897259803315826,1.4142135623731
"194",280,0.897259803315826,3.87298334620742
"195",280,-1.11407836761322,2
"1193",281,0.897259803315826,3.87298334620742
"1194",281,-1.11407836761322,2.23606797749979
"1195",281,0.897259803315826,3.87298334620742
"1196",281,-1.11407836761322,4.47213595499958
"223",282,0.897259803315826,2.23606797749979
"245",283,0.897259803315826,0
"246",283,0.897259803315826,1.73205080756888
"247",283,-1.11407836761322,0
"893",284,0.897259803315826,3.46410161513775
"894",284,0.897259803315826,3.60555127546399
"895",284,0.897259803315826,4.47213595499958
"896",284,-1.11407836761322,0
"495",285,-1.11407836761322,3.87298334620742
"1650",285,0.897259803315826,5
"62",286,0.897259803315826,4.47213595499958
"63",286,0.897259803315826,3.16227766016838
"128",287,0.897259803315826,3.87298334620742
"129",287,-1.11407836761322,2.82842712474619
"130",287,0.897259803315826,4.47213595499958
"131",287,-1.11407836761322,2.82842712474619
"126",288,0.897259803315826,4.47213595499958
"127",288,-1.11407836761322,3.87298334620742
"564",289,0.897259803315826,4.12310562561766
"268",290,-1.11407836761322,3.16227766016838
"269",290,0.897259803315826,3.16227766016838
"270",290,0.897259803315826,4.24264068711928
"970",290,0.897259803315826,5
"971",290,-1.11407836761322,3.46410161513775
"972",290,0.897259803315826,4.47213595499958
"1514",290,-1.11407836761322,3.87298334620742
"1515",290,0.897259803315826,3.87298334620742
"1516",290,0.897259803315826,3.16227766016838
"1517",290,-1.11407836761322,6.32455532033676
"2035",290,-1.11407836761322,4
"2036",290,0.897259803315826,4.47213595499958
"2037",290,-1.11407836761322,3.16227766016838
"870",291,0.897259803315826,2
"871",291,-1.11407836761322,3.74165738677394
"872",291,0.897259803315826,4.12310562561766
"1441",291,-1.11407836761322,3.87298334620742
"1442",291,0.897259803315826,2.23606797749979
"1443",291,-1.11407836761322,3.87298334620742
"1444",291,0.897259803315826,4.47213595499958
"391",292,0.897259803315826,3
"392",292,-1.11407836761322,0
"393",292,-1.11407836761322,0
"394",292,0.897259803315826,1.4142135623731
"1072",292,0.897259803315826,3.87298334620742
"1073",292,0.897259803315826,1.4142135623731
"161",293,-1.11407836761322,3.87298334620742
"162",293,0.897259803315826,2.23606797749979
"91",294,-1.11407836761322,2.44948974278318
"92",294,0.897259803315826,4.24264068711928
"93",294,0.897259803315826,3.46410161513775
"98",295,0.897259803315826,3.46410161513775
"402",296,-1.11407836761322,2.82842712474619
"403",296,0.897259803315826,2.23606797749979
"156",297,-1.11407836761322,1.4142135623731
"157",297,0.897259803315826,0
"158",297,0.897259803315826,3.16227766016838
"198",298,-1.11407836761322,1.4142135623731
"199",298,0.897259803315826,4.12310562561766
"200",298,0.897259803315826,2.82842712474619
"201",298,0.897259803315826,0
"202",298,-1.11407836761322,4.69041575982343
"482",299,0.897259803315826,1.4142135623731
"483",299,0.897259803315826,0
"650",300,-1.11407836761322,2.44948974278318
"651",300,-1.11407836761322,0
"652",300,0.897259803315826,2.23606797749979
"436",301,0.897259803315826,3.46410161513775
"437",301,-1.11407836761322,1.4142135623731
"438",301,0.897259803315826,3.46410161513775
"439",301,-1.11407836761322,2.23606797749979
"1621",301,0.897259803315826,5
"1622",301,0.897259803315826,4.47213595499958
"1623",301,-1.11407836761322,4.47213595499958
"1303",302,0.897259803315826,3.16227766016838
"1304",302,0.897259803315826,1.73205080756888
"1305",302,-1.11407836761322,0
"1306",302,-1.11407836761322,0
"1782",302,0.897259803315826,4.47213595499958
"1783",302,-1.11407836761322,1.4142135623731
"1784",302,-1.11407836761322,1
"1785",302,0.897259803315826,5
"2352",302,0.897259803315826,3.46410161513775
"2353",302,0.897259803315826,3.87298334620742
"2354",302,-1.11407836761322,3.46410161513775
"1299",303,-1.11407836761322,2.82842712474619
"1300",303,0.897259803315826,1.4142135623731
"1301",303,0.897259803315826,2.23606797749979
"1778",303,0.897259803315826,3.87298334620742
"1779",303,0.897259803315826,3.87298334620742
"1780",303,-1.11407836761322,3.46410161513775
"1781",303,-1.11407836761322,1.4142135623731
"2349",303,0.897259803315826,3.16227766016838
"2350",303,0.897259803315826,2
"1786",304,0.897259803315826,1.73205080756888
"1787",304,-1.11407836761322,3.87298334620742
"1788",304,0.897259803315826,4.69041575982343
"1789",304,-1.11407836761322,3.16227766016838
"2343",304,0.897259803315826,4.47213595499958
"1322",305,0.897259803315826,3.87298334620742
"1323",305,-1.11407836761322,0
"1324",305,-1.11407836761322,3.16227766016838
